Table 510-60001 : Consumer Price Indices (October 2019 – September 2020 = 100),,,,,,,,,,,,,
 ,,,,,,,,,,,,,
 , ,Composite Consumer Price Index,Composite Consumer Price Index,Composite Consumer Price Index,Consumer Price Index (A),Consumer Price Index (A),Consumer Price Index (A),Consumer Price Index (B),Consumer Price Index (B),Consumer Price Index (B),Consumer Price Index (C),Consumer Price Index (C),Consumer Price Index (C)
,,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change,Index,Year-on-year % change,Month-to-month % change
Year,Month,,,,,,,,,,,,
2024,Nov,108.1,1.4,0.0 [φ3],110.5,1.7,0.0 [φ3],106.9,1.3,0.0 [φ3],106.8,1.1,-0.1
2024,Dec,108.2,1.4,0.1,110.6,1.7,0.0 [φ3],107.1,1.4,0.1,107.1,1.2,0.3
2025,Jan,108.7,2.0,0.4,111.4,2.5,0.8,107.4,1.7,0.3,107.3,1.7,0.2
2025,Feb,108.6,1.4,-0.1,111.5,2.0,0.0 [φ3],107.3,1.2,-0.1,107.1,1.0,-0.2
2025,Mar,108.6,1.4,0.0 [φ3],111.5,2.0,0.0 [φ3],107.3,1.2,0.0 [φ3],107.0,1.0,-0.1
2025,Apr,108.5,2.0,-0.1,111.0,2.6,-0.5,107.3,1.8,0.0 [φ3],107.3,1.6,0.3
2025,May,108.2,1.9,-0.3,110.8,2.8,-0.1,107.0,1.6,-0.3,106.8,1.2,-0.5
2025,Jun,108.3,1.4,0.0 [φ3],110.9,2.1,0.1,107.0,1.3,0.0 [φ3],106.8,0.9,0.0 [φ3]
2025,Jul,108.9,1.0,0.6,111.7,1.5,0.7,107.6,0.9,0.5,107.4,0.6,0.5
2025,Aug,109.0,1.1,0.1,111.8,1.5,0.1,107.7,1.0,0.1,107.5,0.9,0.2
2025,Sep,109.1,1.1,0.1,111.9,1.5,0.1,107.8,0.9,0.1,107.5,0.8,0.0 [φ3]
2025,Oct,109.4,1.2,0.3,112.1,1.4,0.1,108.1,1.1,0.3,108.0,1.0,0.4
2025,Nov,109.4,1.2,0.0 [φ3],112.1,1.5,0.0 [φ3],108.1,1.1,0.0 [φ3],108.0,1.1,0.0 [φ3]
2025,Dec,109.8,1.4,0.3,112.2,1.5,0.1,108.5,1.3,0.3,108.6,1.4,0.6
 ,,,,,,,,,,,,,
Note(s):,,,,,,,,,,,,,
Four series of Consumer Price Indices (CPIs) are compiled to reflect the impact of consumer price changes on households in different expenditure ranges.,,,,,,,,,,,,,
"The CPI(A), CPI(B) and CPI(C) are compiled based on the expenditure patterns of households in the relatively low, medium and relatively high expenditure ranges. By aggregating the expenditure patterns of all households covered by the above three indices, a Composite CPI is also compiled to reflect the impact of consumer price changes on the household sector as a whole. The year-on-year rate of change in this index is generally taken to reflect overall consumer price inflation.",,,,,,,,,,,,,
"The CPI(A), CPI(B) and CPI(C) respectively cover some 50%, 30% and 10% of households in Hong Kong. The average monthly household expenditures (in HK$) of these groups during the base period (i.e. October 2019 - September 2020) were $6,500 - $27,999, $28,000 - $48,499 and $48,500 - $91,999 respectively. Taking into account the impact of price changes since the base period, the monthly household expenditure ranges of the CPI(A), CPI(B) and CPI(C) at 2025 prices are broadly equivalent to $7,000 - $29,800, $29,800 - $51,500 and $51,500 - $98,000 respectively, and that of the Composite CPI is broadly equivalent to $7,000 - $98,000. These expenditure ranges will be updated in mid-2026, based on the results of the 2024/25 Household Expenditure Survey.",,,,,,,,,,,,,
Percentage changes are derived from rounded indices of more than 1 decimal place.,,,,,,,,,,,,,
"The year-on-year rates of change before October 2020 were derived using the index series in the base periods at that time (for instance the 2014/15-based index series), compared with the index a year earlier in the same base period.",,,,,,,,,,,,,
"The month-to-month rates of change before November 2019 were derived using the index series in the base periods at that time (for instance the 2014/15-based index series), compared with the index a month earlier in the same base period.",,,,,,,,,,,,,
N.A. Not available,,,,,,,,,,,,,
[φ3] Figure denotes increase or decrease of less than 0.05%.,,,,,,,,,,,,,
 ,,,,,,,,,,,,,
Source:,,,,,,,,,,,,,
Monthly Retail Price Survey,,,,,,,,,,,,,
"Consumer Price Index Section,",,,,,,,,,,,,,
Census and Statistics Department,,,,,,,,,,,,,
(Enquiry telephone no. : 3903 7374,,,,,,,,,,,,,
Enquiry e-mail : cpi@censtatd.gov.hk),,,,,,,,,,,,,
 ,,,,,,,,,,,,,
"Release Date: 22 January, 2026",,,,,,,,,,,,,
